Creation Date,Accession Number,Artist,Credit Line,Display Title,Display Dimensions,Medium,Media & Support,Facility ,Current Location,Location Description,Street Address,Street Address 2,District Name,Geocoding Source,Geocoding Accuracy,Geocoding Accuracy Type,Latitude,Longitude,point,SF Find Neighborhoods,Current Police Districts,Current Supervisor Districts,Analysis Neighborhoods
1939,1956.3,"Bufano, Beniamino",,Peace,456  x 30 in.,Granite,Granite,,Public Display,,"800 Brotherhood Way, San Francisco 94132",,District 7,Department Data,,,37.7145910,-122.4759840,POINT (-122.475984 37.714591),42,10,8,16
1914,1914.1,"Grafly, Charles",Collection of the City and County of San Francisco; Exhibited at the Panama Pacific International Exposition in 1915,Pioneer Mother,181  x 91  x 78 in.,Bronze,Bronze,Golden Gate Park,Public Display,Near John F. Kennedy Drive,Stowe Lake Drive,,District 1,Department Data,,,37.771224,-122.4738817,POINT (-122.4738817 37.771224),9,8,4,12
2000,2000.5.1,"Crutcher, Colette and Roller, Mark",Collection of the City and County of San Francisco; Commissioned by the San Francisco Arts Commission for the San Francisco Public Library Ocean View Branch,Art Panel,125 x 125 in.,Cast concrete and pigment,Cast concrete and pigment,Ocean View Library,Public Display,Main Entrance Facade,"345 Randolph St, San Francisco, CA 94132",,District 11,Automation,1,parcel,37.714132,-122.465964,POINT (-122.465964 37.714132),65,10,1,24
1938,1940.15.1,"Ilyin, Peter",Property of the City and County of San Francisco; Commissioned for the Golden Gate Exposition of 1939,Untitled  (Two Views of San Francisco),156  x 108 in.,Oil,Oil on canvas,Arts Commission,City Agency,,401 Van Ness,room 125,District 5,Department Data,,,37.779573,-122.42101,POINT (-122.42101 37.779573),21,4,11,9
1996,1996.7.h,"Yung, Rene",Collection of the City and County of San Francisco; Commissioned by the San Francisco Arts Commission for the Chinatown Branch of the San Francisco Public Library,copper panel,55 x 22 1/2 x 1 in.,Copper,Copper,Chinatown Library,Public Display,Reading Room,"1135 Powell St, San Francisco, CA 94108",,District 3,Automation,1,parcel,37.795226,-122.410182,POINT (-122.410182 37.795226),16,6,3,6
1994,1999.20.a,"Donahue, Marcia",Collection of the City and County of San Franisco; Commissioned by the San Francisco Arts Commission for Woh Hei Yuen Park,Moon Face,21 x 42 x 36 in.,Granite,Granite,Chinatown  Woh Hei Yuen Park,Public Display,Between Jackson St. And John St.,"Powell St, San Francisco, CA 94133",,District 3,Automation,1,street_center,37.796034,-122.410134,POINT (-122.410134 37.796034),16,6,3,6
2005,2005.6.h,"Blackstone, Amy",Collection of the City and County of San Francisco; Commissioned by the San Francisco Arts Commission for Kidpower Park,Untitled,30 x 84 x 36 in.,"10-gauge galvanized steel, Tnemec paint, Rustoleum spray paint","10-gauge galvanized steel, Tnemec paint, Rustoleum spray paint",Kidpower Park,Public Display,Playground Entrance,"45 Hoff St, San Francisco, CA 94110",,District 9,Automation,1,parcel,37.764154,-122.42028,POINT (-122.42028 37.764154),53,3,2,20
2017,2017.9.b,"Garza, Carmen Lomas",Collection of the City and County of San Francisco,The California Condor,72 x 120 in.,Painted water-jet cut steel,Painted water-jet cut steel,Chan Kaajal Park,Public Display,17Th And Folsom,3100 17th St.,,District 9,Department Data,,,37.7640100,-122.4158200,POINT (-122.41582 37.76401),53,3,2,20
2000,2001.6.d,"Alavi, Sayed",Collection of the City and County of San Francisco; Commissioned by the San Francisco Arts Commission for the Richmond Recreation Center,Speaking Stones [sidwalk poem],84 x 576 x 1/4 in.,"Concrete, paint","Concrete, paint",Richmond Recreation Center,Public Display,18Th St.,"251 18th Ave, San Francisco, CA 94121",,District 1,Automation,1,parcel,37.783213,-122.477965,POINT (-122.477965 37.783213),5,8,4,29
2006,2007.22.2.a-d,"Hayes, Frederick, JoeSam and Washington, Horace",Collection of the City and County of San Francisco; Commissioned by the San Francisco Arts Commission for the Third Street Light Rail Project,Untitled (Canopy panels),60 x 108 x 144 in.,Galvanized steel,Galvanized steel,3rd Street Light Rail,Public Display,3Rd St. And Revere Avenue,"3rd St and Revere Ave, San Francisco, CA 94124",,District 10,Automation,1,intersection,37.732431,-122.391521,POINT (-122.391521 37.732431),86,2,9,1
2012,2012.1.b,"Crutcher, Colette",Collection of the City and County of San Francisco; Commissioned by the San Francisco Arts Commission for the Betty Ann Ong Chinese Recreation Center,Plaything of the Wind [child],41 1/2 x 32 x 1 1/4 in.,"Ceramic tile, crockery, glass, recycled mirrors, grout and cement board","Ceramic tile, crockery, glass, recycled mirrors, grout and cement board",Betty Ann Ong Chinese Recreation Center,Public Display,Playground Exterior South Wall,1199 Mason St.,,District 3,Department Data,,,37.7942364,-122.4116283,POINT (-122.4116283 37.7942364),16,6,3,21
1921,1922.1,"Patigian, Haig",Collection of the City and County of San Francisco; Gift of Dr. Morris Hertzstein,General John J. Pershing (1860-1948),155  x 84 1/2  x 84 1/2 in.,Bronze,Bronze on granite,Golden Gate Park,Public Display,Near Intersection With Bowl Dr.,Music Concourse Drive,,District 1,Department Data,,,37.7703537,-122.4666711,POINT (-122.4666711 37.7703537),9,8,4,12
2015,2016.12.a,"Otterness, Tom",Collection of the City and County of San Francisco,Mother with Children with Hearts [Mother],98 x 90 x 50 in.,Bronze,Bronze,San Francisco General Hospital,City Agency,Acute Care Unit Pedestrian Walkway Portrero Entrance,1001 Portrero Avenue,,District 10,Department Data,,,37.755652,-122.4053538,POINT (-122.4053538 37.755652),54,3,9,20
2006,2007.4.1,"Buchen, Bill and Mary",Collection of the City and County of San Francisco; Commissioned by the San Francisco Arts Commission for the Third Street Light Rail Project,Untitled (Pole-mounted sculpture),480 x 120 x 120 in.,Painted steel,Painted steel,3rd Street Light Rail,Public Display,4Th And King St.,4th and King St.,,District 6,Department Data,,,37.776369,-122.39433,POINT (-122.39433 37.776369),34,1,10,4
1991-1997,1997.4.3,"Riley, Cheryl",Collection of the City and County of San Francisco; Commissioned by the San Francsisco Arts Commission for the Bayview Police Station,Akamba Inlay Floor,30' diameter,Custom pre-cast concrete with integral color,Custom pre-cast concrete with integral color,SFPD   Bayview Station,City Agency,Entrance Lobby,"201 Williams Ave, San Francisco, CA 94124",,District 10,Automation,1,parcel,37.729803,-122.39788,POINT (-122.39788 37.729803),86,2,9,1
1916,1919.1,"Connor, Gerome",Collection of the City and County of San Francisco; Gift of James D. Phelan,Robert Emmet (1778-1803),135  x 33 1/2  x 37 in.,Bronze,Bronze on granite,Golden Gate Park,Public Display,Across From Cal Academy Of Sciences,Music Concourse Drive,,District 1,Department Data,,,37.7703537,-122.4666711,POINT (-122.4666711 37.7703537),9,8,4,12
2004-2009,2011.14.4,"deSoto, Lewis",Collection of the City and County of San Francisco,"1926: Mayor James Rolf, Jr. Dedicates the Laguna Honda Main Hospital Building",,cotton thread tapestry,cotton thread tapestry,Laguna Honda Hospital,City Agency,Link Building Level 1,"375 Laguna Honda Blvd, San Francisco, CA 94131",,District 7,Automation,1,parcel,37.748644,-122.456145,POINT (-122.456145 37.748644),49,7,8,38
1986,1987.42,"Demetrios, Aristides",Collection of the City and County of San Francisco; Gift of the Syril Lerner Foundation,Red Gothic,84 x 52 x 36 in.,Painted steel,Painted steel on concrete,Muriel Leff Mini Park,Public Display,,"7th Ave and Anza St, San Francisco, CA 94118",,District 1,Automation,1,intersection,37.779043,-122.465211,POINT (-122.465211 37.779043),5,8,4,11
ca. 1942,1942.1,"Greber, Henri Leon",Collection of the City and County of San Francisco; Gift of Mrs. James L. Flood,Dancing Sprites,"45"" H by 4' diameter",Bronze,Bronze,Huntington Park,Public Display,,California and Taylor St.,,District 3,Department Data,,,37.792033,-122.4122163,POINT (-122.4122163 37.792033),16,6,3,21
,1991.3.a-l,"Fleming, Alan",Collection of the City and County of San Francisco; Commissioned by the San Francisco Arts Commission for Kezar Stadium,Kezar Stadium Gates,"each 138""h, various widths, 14""d",Galvanized metal,Galvanized metal,Kezar Stadium,Public Display,"Kezar Dr. At Arguello Blvd. W, Se, And Ne Entrances",670 Kezar Dr.,,District 5,Department Data,,,37.7749295,-122.4194155,POINT (-122.4194155 37.7749295),32,1,10,20
2009,2009.7.4,Wowhaus,Collection of the City and County of San Francisco; Commissioned by the San Francsisco Arts Commission for the Sunnyside Conservatory,Sunnyside Menagerie [trilogator],8 x 5 1/4 x 3/4 in.,Bronze,Bronze on concrete,Sunnyside Conservatory,Public Display,Garden Walkways,"236 Monterey Blvd, San Francisco, CA 94131",,District 7,Automation,1,parcel,37.731861,-122.440824,POINT (-122.440824 37.731861),95,9,8,41
1988,1988.43,"Champagne, Lee Roy",Collection of the City and County of San Francisco; Commissioned by the San Francisco Arts Commission for the Lombard Street Parking Garage,The Grail,576 x 120 x 15 in.,"Neon lights, glass blocks, steel","Neon lights, glass blocks, steel",Lombard Garage,Public Display,Exterior Facade,"2055 Lombard St, San Francisco, CA 94123",,District 2,Automation,1,parcel,37.799695,-122.435151,POINT (-122.435151 37.799695),15,4,6,13
1985,1985.24.4,"Boyce, Roger",Collection of the City and County of San Francisco; Commissioned by the San Francisco Arts Commission for the Mission Recreation Center,Players,84  x 48 in.,Oil enamels,Oil enamels,Mission Recreation Center,Public Display,"Gymnasium, Upstairs",2450 Harrison St.,,District 9,Department Data,,,37.7581968,-122.4128127,POINT (-122.4128127 37.7581968),53,3,2,20
1996,1996.1.3,"Beldner, Ray",Collection of the City and County of San Francisco; Commissioned by the San Francisco Arts Commission for the Ocean Beach Terminal Project,Playland Revisited [Clown],174 x 77 x 4 1/2 in.,Stainless steel mesh over steel armature with photo-etched plaques,Stainless steel mesh over steel armature with photo-etched plaques,MUNI terminal,Public Display,Ne Intersection Corner,"Cabrillo St and La Playa St, San Francisco, CA 94121",,District 1,Automation,1,intersection,37.773258,-122.510037,POINT (-122.510037 37.773258),8,8,4,29
2005,2006.5.g,"Saulls, Vicki",Collection of the City and County of San Francisco; Commissioned by the San Francisco Arts Commision for the Eureka Valley Recreation Center,From the Heart Outwards,9 3/4 x 10 x 4 1/4 in.,Cold-cast bronze and zinc/aluminum,Cold-cast bronze and zinc/aluminum,Eureka Valley Recreation Center,Public Display,Interior Lobby,"100 Collingwood St, San Francisco, CA 94114",,District 8,Automation,1,parcel,37.76048,-122.436243,POINT (-122.436243 37.76048),38,3,5,5
2005,2005.5,"Hsu, Joyce",Collection of the City and County of San Francisco; Commissioned by the San Francisco Arts Commission for Holly Park,Odonatoa - Kinetic Dragonfly,147 x 48 x 48 in.,Stainless steel,Stainless steel,Holly Park,Public Display,,"Highland Ave and Holly Park Cir, San Francisco, CA 94110",,District 9,Automation,1,intersection,37.737148,-122.4188,POINT (-122.4188 37.737148),61,9,2,2
1999,1999.19.1,"Fuller (McChesney), Mary",Collection of the City and County of San Francisco; Commissioned by the San Francisco Arts Commission for Portsmouth Square,Lion,42 x 36 x 72 in.,cast concrete,cast concrete,Chinatown Portsmouth Square,Public Display,Lower Level,"Clay St and Kearny St, San Francisco, CA 94108",,District 3,Automation,1,intersection,37.794453,-122.404796,POINT (-122.404796 37.794453),104,6,3,6
1935,1973.26.a-c,"Moya del Pino, Jose",Collection of the City and County of San Francisco,Murals for Acme Beer Company,4.5' x 11.5'; 7.5' x 26'; 7.5' x 26',Fresco secco,Fresco secco,African American Art and Culture Complex,Public Display,3Rd Floor,"726 Fulton St, San Francisco, CA 94102",,District 5,Automation,1,range_interpolation,37.778229,-122.428493,POINT (-122.428493 37.778229),97,4,11,39
2006,2007.10.1,"Margrill, Anita and Nagasawa, Nobuho",Collection of the City and County of San Francisco; Commissioned by the San Francisco Arts Commission for the Third Street Light Rail Project,Untitled (Pole-mounted sculpture),300 x 36 x 36 in.,Painted steel,Painted steel,3rd Street Light Rail,Public Display,Southbound Platform,"3rd St and Mariposa St, San Francisco, CA 94107",,District 10,Automation,1,intersection,37.764322,-122.388851,POINT (-122.388851 37.764322),34,2,9,26
1917,1917.1.a-b,"Cummings, M. Earl",Collection of the City and County of San Francisco; Gift of Maria Becker,Pool of Enchantment,78  x 330  x 290 in.,"Bronze, stone, granite, and landscaping","Bronze, stone, granite, and landscaping",Golden Gate Park,Public Display,East Of De Young Museum,Hagiwara Tea Garden Dr.,,District 1,Department Data,,,37.7703537,-122.4666711,POINT (-122.4666711 37.7703537),9,8,4,12
2006,2007.30.1,"Margrill, Anita and Nagasawa, Nobuho",Collection of the City and County of San Francisco; Commissioned by the San Franciso Arts Commission for the Third Street Light Rail Project,Untitled (Pole-mounted sculpture),480 x 36 x 36 in.,Stainless steel,Stainless steel on painted steel,3rd Street Light Rail,Public Display,Bayshore Blvd. And Arleta Ave.,"Bayshore Blvd. and Arleta Ave., San Francisco, CA",,District 10,,,,,,,,,,
1989,1989.25.d,"Heavenston, Martha",Collection of the City and County of San Francisco; Commissioned by the San Francisco Arts Commission for Gene Friend Recreation Center,A World View [alligator],14 x 149 x 15 in.,"Ceramic tiles, cement, acrylic mixture, polyurethane foam, and fibergalss cloth","Ceramic tiles, cement, acrylic mixture, polyurethane foam, and fibergalss cloth on concrete",Gene Friend Recreation Center,Public Display,Playground,"270 6th St, San Francisco, CA 94103",,District 6,Automation,1,range_interpolation,37.778565,-122.406,POINT (-122.406 37.778565),32,1,10,34
2003,2004.4,"Gordon, David, Shu, Wang Po, and Shum, Hilda",Collection of the City and County of San Francisco; Commissioned by the San Francisco Arts Commission for Moscone Center,Tree,1220 x 54 x 84 in.,California Redwood,California Redwood,Moscone Center West,Public Display,Lobby Stairwell,"4th St and Howard St, San Francisco, CA 94103",,District 6,Automation,1,intersection,37.783259,-122.402708,POINT (-122.402708 37.783259),32,1,10,8
1934,1934.1,"Boynton, Raymond",Collection of the City and County of San Francisco; Commissioned by the Public Works of Art Project for Coit Tower,Animal Force and Machine Force,120 x 432 in.,Fresco,Fresco,Coit Tower,Public Display,1St Floor,1 Telegraph Hill Blvd.,,District 3,Department Data,,,37.8023949,-122.4058222,POINT (-122.4058222 37.8023949),18,6,3,23
1934,1934.28.1-5,"Wessels, Glenn",Works Progress Administration,"Fire, Earth, Water, Air, The Professions",,Pigment grounds in linseed oil,Pigment grounds in linseed oil on canvas,Laguna Honda Hospital,City Agency,Administration Building Level 1 Main Entrance,"375 Laguna Honda Blvd, San Francisco, CA 94131",,District 7,Automation,1,parcel,37.748644,-122.456145,POINT (-122.456145 37.748644),49,7,8,38
1996,1996.7.e,"Yung, Rene",Collection of the City and County of San Francisco; Commissioned by the San Francisco Arts Commission for the Chinatown Branch of the San Francisco Public Library,lamp (Leaf),14 x 30 x 7 in.,Aluminum and lighting,Aluminum and lighting,Chinatown Library,Public Display,Reading Room,1135 Powell St.,,District 3,Department Data,,,37.795222,-122.409839,POINT (-122.409839 37.795222),16,6,3,6
2009,2009.7.7,Wowhaus,Collection of the City and County of San Francisco; Commissioned by the San Francsisco Arts Commission for the Sunnyside Conservatory,Sunnyside Menagerie [glyphies],3 1/4 x 3 1/2 x 3/4 in.,Bronze,Bronze on concrete,Sunnyside Conservatory,Public Display,Garden Walkways,"236 Monterey Blvd, San Francisco, CA 94131",,District 7,Automation,1,parcel,37.731861,-122.440824,POINT (-122.440824 37.731861),95,9,8,41
1969,1969.25,"Wareham, William",Collection of the City and County of San Francisco; Purchased by the San Francisco Arts Commisiion at the 1969 Art Festival,Wyoming Coup,103  x 212  x 187 in.,Welded aluminum,Welded aluminum on concrete,CCSF  Ocean Campus,Public Display,North Lawn Between Science Circle And Phelan Ave.,"50 Phelan Ave, San Francisco, CA 94112",,District 7,Automation,1,range_interpolation,37.724311,-122.452194,POINT (-122.452194 37.724311),95,9,8,41
1934,1936.4.a,"Puccinelli, Dorothy Wagner",Collection of the City and County of San Francisco; Works Progress Administration Mural Project for the Mothers' House at the Fleishhacker Zoo,Noah and His Ark (Building the Ark),132 x 336 x 1 in.,Egg tempera,Egg tempera,San Francisco Zoo,Public Display,Mother'S Building North Wall,Sloat Blvd. at Great Hwy.,,District 7,Department Data,,,37.732900,-122.503000,POINT (-122.503 37.7329),43,10,8,16
1941,1940.5.2,"Olmsted, Jr., Frederick Law",Collection of the City and County of San Francisco; Works Progress Administration,Leonardo da Vinci,183  x 52  x 52 in.,Tuff stone,Tuff stone,CCSF  Ocean Campus,Public Display,,"50 Phelan Ave, San Francisco, CA 94112",,District 7,Automation,1,range_interpolation,37.724311,-122.452194,POINT (-122.452194 37.724311),95,9,8,41
2005,2006.5.f,"Saulls, Vicki",Collection of the City and County of San Francisco; Commissioned by the San Francisco Arts Commision for the Eureka Valley Recreation Center,From the Heart Outwards,18 x 18 x 4 in.,Cold-cast bronze and zinc/aluminum,Cold-cast bronze and zinc/aluminum,Eureka Valley Recreation Center,Public Display,Interior Lobby,"100 Collingwood St, San Francisco, CA 94114",,District 8,Automation,1,parcel,37.76048,-122.436243,POINT (-122.436243 37.76048),38,3,5,5
2005,2005.6.a-h,"Blackstone, Amy",Collection of the City and County of San Francisco; Commissioned by the San Francisco Arts Commission for Kidpower Park,Untitled,varies,"10-gauge galvanized steel, Tnemec paint, Rustoleum spray paint","10-gauge galvanized steel, Tnemec paint, Rustoleum spray paint",Kidpower Park,Public Display,"Park, Garden, And Playground Entrances","45 Hoff St, San Francisco, CA 94110",,District 9,Automation,1,parcel,37.764154,-122.42028,POINT (-122.42028 37.764154),53,3,2,20
1999,1999.19.6,"Fuller (McChesney), Mary",Collection of the City and County of San Francisco; Commissioned by the San Francisco Arts Commission for Portsmouth Square,Bench support (Hare),16 x 15 x 15 in.,cast concrete,cast concrete,Chinatown Portsmouth Square,Public Display,Lower Level Playground,"Clay St and Kearny St, San Francisco, CA 94108",,District 3,Automation,1,intersection,37.794453,-122.404796,POINT (-122.404796 37.794453),104,6,3,6
2006,2007.31.1,"Margrill, Anita and Nagasawa, Nobuho",Collection of the City and County of San Francisco; Commissioned by the San Franciso Arts Commission for the Third Street Light Rail Project,Untitled (Pole-mounted sculpture),480 x 36 x 36 in.,Stainless steel,Stainless steel on painted steel,3rd Street Light Rail,Public Display,Bayshore Blvd. And Sunnydale Ave.,"Bayshore Blvd. and Sunnydale Ave., San Francisco, CA",,District 10,,,,,,,,,,
1934,1934.20,"Olmsted, Jr., Frederick Law",Collection of the City and County of San Francisco; Commissioned by the Public Works of Art Project for Coit Tower,Power,36 x 36 in.,Fresco,Fresco,Coit Tower,Public Display,1St Floor,1 Telegraph Hill Blvd.,,District 3,Department Data,,,37.8023949,-122.4058222,POINT (-122.4058222 37.8023949),18,6,3,23
2005,2006.5.r,"Saulls, Vicki",Collection of the City and County of San Francisco; Commissioned by the San Francisco Arts Commision for the Eureka Valley Recreation Center,From the Heart Outwards,10 x 10 x 2 1/2 in.,Cold-cast bronze and zinc/aluminum,Cold-cast bronze and zinc/aluminum,Eureka Valley Recreation Center,Public Display,Interior Lobby,"100 Collingwood St, San Francisco, CA 94114",,District 8,Automation,1,parcel,37.76048,-122.436243,POINT (-122.436243 37.76048),38,3,5,5
2008,2008.6.a,Daub Firmin Hendrickson,Collection of the City and County of San Francisco; Gift to the City of San Francisco from the Harvey Milk City Hall Memorial Committee,Harvey Milk [bust],23 1/2 x 20 1/2 x 13 in.,Bronze,Bronze,City Hall,Public Display,"2nd floor, Supervisor's Rotunda","1 Dr Carlton B Goodlett Pl, San Francisco, CA 94102",,District 6,Automation,1,parcel,37.779324,-122.418817,POINT (-122.418817 37.779324),21,4,10,36
2005,2006.5.e,"Saulls, Vicki",Collection of the City and County of San Francisco; Commissioned by the San Francisco Arts Commision for the Eureka Valley Recreation Center,From the Heart Outwards,10 x 10 x 3 1/2 in.,Cold-cast bronze and zinc/aluminum,Cold-cast bronze and zinc/aluminum,Eureka Valley Recreation Center,Public Display,Interior Lobby,"100 Collingwood St, San Francisco, CA 94114",,District 8,Automation,1,parcel,37.76048,-122.436243,POINT (-122.436243 37.76048),38,3,5,5
2006,2007.31.3.a-bb,"Margrill, Anita and Nagasawa, Nobuho",Collection of the City and County of San Francisco; Commissioned by the San Franciso Arts Commission for the Third Street Light Rail Project,Untitled (Paving inserts),24 x 24 x 1/2 in.,Granite and concrete,Granite and concrete on concrete,3rd Street Light Rail,Public Display,Bayshore Blvd. And Sunnydale Ave.,"Bayshore Blvd. and Sunnydale Ave., San Francisco, CA",,District 10,,,,,,,,,,
1983?,1986.71.1-3,"Granizo, Guillermo Wagner",Collection of the City and County of San Francisco; Gift of the artist to the City and County of San Francisco,Panorama of San Francisco,,Ceramic tile,Ceramic tile,Ferry Building,City Agency,Commission Room,"The Embarcadero at Market, San Francisco, CA",,District 3,,,,,,,,,,
2002,2002.2.1.g,Jon Rubin and Harrell Fletcher,Collection of the City and County of San Francisco; Commissioned by the San Francisco Arts Commission for the North Beach Parking Garage,Photos of People from the Neighborhood Enlarged and Attached to the Building,24 x 24 in.,Porcelain enamel,Porcelain enamel on steel,North Beach Garage,Public Display,Building Facade,"735 Vallejo St, San Francisco, CA 94133",,District 3,Automation,1,parcel,37.798376,-122.409541,POINT (-122.409541 37.798376),106,6,3,6
1995,1995.17,"Manwaring, Michael",Collection of the City and County of San Francisco; Commissioned by the San Francisco Arts Commission for the North and South Embarcadero Project,Historic and Interpretative Signage Project,Variable,"Bronze, concrete, porcelain enamel, plastic","Bronze, concrete, porcelain enamel, plastic on concrete",The Embarcadero,Public Display,From North Point St. To 5Th St. Sidewalks And Transit Platforms,"Embarcadero and King St., San Francisco, CA",,District 3,,,,,,,,,,
1998,1998.11.f,"Preston, Ann",Collection of the City and County of San Francisco; Commissioned by the San Francisco Arts Commission for Civic Center Courthouse,Floor,436 x 436 in.,"Marble, granite terrazzo, zinc","Marble, granite terrazzo, zinc",Civic Center Courthouse,Public Display,4Th Floor Waiting Area,"400 McAllister St, San Francisco, CA 94102",,District 6,Automation,1,parcel,37.780413,-122.418795,POINT (-122.418795 37.780413),21,4,10,36
ca. 1929,1929.1,"Jauchen, Hans",Collection of the City and County of San Francisco; Gift of the Norwegian men and women of San Francisco,Roald Amundsen (1872-1928),139  x 38  x 38 1/2 in.,Bronze and red Norwegian granite,Bronze and red Norwegian granite,Golden Gate Park,Public Display,South Of John F. Kennedy Dr. Beach Chalet Parking Lot,1000 Great Highway,,District 1,Department Data,,,37.7704354,-122.5108707,POINT (-122.5108707 37.7704354),9,8,4,12
1989,1989.25.a-i,"Heavenston, Martha",Collection of the City and County of San Francisco; Commissioned by the San Francisco Arts Commission for the Gene Friend Recreation Center,A World View,in.,"Ceramic tiles, cement, acrylic mixture, polyurethane foam, and fibergalss cloth","Ceramic tiles, cement, acrylic mixture, polyurethane foam, and fibergalss cloth on concrete",Gene Friend Recreation Center,Public Display,Exterior Facade And Playground,270 6th St.,,District 6,Department Data,,,37.7786393,-122.4063519,POINT (-122.4063519 37.7786393),32,1,10,34
1938,1936.4.b,"Forbes, Helen",Collection of the City and County of San Francisco; Works Progress Administration Mural Project for the Mothers' House at the Fleishhacker Zoo,Noah and His Ark (The Ark’s Passengers Disembark),132 x 726 in.,Egg tempera,Egg tempera,San Francisco Zoo,Public Display,Mother'S Building East Wall,Sloat Blvd. at Great Hwy.,,District 7,Department Data,,,37.732900,-122.503000,POINT (-122.503 37.7329),43,10,8,16
1879,1879.1,Anonymous,Collection of the City and County of San Francisco; Commissioned; Gift of Henry D. Cogswell,Benjamin Franklin (1706-1790),204 x 40 x 40 in.,Pot metal,Pot metal on concrete,Washington Square,Public Display,Central Green,"Filbert, Stockton, Union and Powell St.",,District 3,Department Data,,,37.8003423,-122.4101513,POINT (-122.4101513 37.8003423),106,6,3,23
1967-1969,1967.84,"Arnold, David",Collection of the City and County of San Francisco; Commissioned for the Bayview Health Center,Untitled,12' H X 8' W,Stained glass windows,Stained glass windows,Silver Avenue Family Health Center #3,City Agency,Lobby Stairwell,"1525 Silver Ave, San Francisco, CA 94134",,District 9,Automation,1,parcel,37.732336,-122.406393,POINT (-122.406393 37.732336),91,2,2,25
2017,,"Sowers, Charles",,Solar Totems,,Mixed media,Mixed media: Reclaimed redwood logs,Glen Canyon Park,City Agency,Equipment Access Driveway Bosworth @O'Shaughnessy,1317 Bosworth St.,,District 8,Department Data,,,37.736775,-122.440888,POINT (-122.440888 37.736775),96,9,5,10
1934,1934.18.a,"Cuneo, Rinaldo",Collection of the City and County of San Francisco; Commissioned by the Public Works of Art Project for Coit Tower,Bay Area Hills,108 x 54 in.,Oil,Oil on canvas,Coit Tower,Public Display,Elevator Lobby,"1 Telegraph Hill Blvd, San Francisco, CA 94133",,District 3,Automation,1,parcel,37.802312,-122.405884,POINT (-122.405884 37.802312),18,6,3,23
1885,1885.1.a-e,"Happersberger, Frank",Collection of the City and County of San Francisco; Acquired in 1885 by public subscription,James A. Garfield (1831-1881),200  x 203  x 208 in.,Bronze,Bronze on granite,Golden Gate Park,Public Display,Conservatory Lawn,John F. Kennedy Drive,,District 1,Department Data,,,37.7749295,-122.4194155,POINT (-122.4194155 37.7749295),32,1,10,20
2008,2008.12.c,"True, Laurel",Collection of the City and County of San Francisco; Commissioned by the San Francisco Arts Commission for the Ocean Avenue Corridor Redesign,Sun Spheres,64 x 60 x 60 in.,"Glazed ceramic tile, mirror tile","Glazed ceramic tile, mirror tile on Steel",Ocean and Granada Ave.,Public Display,,"SE corner, San Francisco, CA",,District 7,,,,,,,,,,
1985,1985.24.5,"Boyce, Roger",Collection of the City and County of San Francisco; Commissioned by the San Francisco Arts Commission for the Mission Recreation Center,Players,72  x 36 in.,Oil enamels,Oil enamels,Mission Recreation Center,Public Display,"Gymnasium, Upstairs",2450 Harrison St.,,District 9,Department Data,,,37.7581968,-122.4128127,POINT (-122.4128127 37.7581968),53,3,2,20
2013,2014.2.a-d,"Saunders, Ron Moultrie",Collection of the City and County of San Francisco; Commissioned by the San Francisco Arts Commission for the San Francisco Public Library Bayview Branch,Spirit and Nature Dancing Together,60  x 192 in. (60 x 48 in. each),Photogram,Photogram on porcelain enamel panels,San Francisco Public Library Bayview Branch,City Agency,,"5075 3rd St, San Francisco, CA 94124",,District 10,Automation,1,range_interpolation,37.732565,-122.391215,POINT (-122.391215 37.732565),86,2,9,1
1989,1989.25.b,"Heavenston, Martha",Collection of the City and County of San Francisco; Commissioned by the San Francisco Arts Commission for Gene Friend Recreation Center,A World View [figure with fruit],60 x 65 x 18 in.,"Ceramic tiles, cement, acrylic mixture, polyurethane foam, and fibergalss cloth","Ceramic tiles, cement, acrylic mixture, polyurethane foam, and fibergalss cloth on concrete",Gene Friend Recreation Center,Public Display,Playground,"270 6th St, San Francisco, CA 94103",,District 6,Automation,1,range_interpolation,37.778565,-122.406,POINT (-122.406 37.778565),32,1,10,34
2007,2008.1.f,"Kennedy, Deborah",Collection of the City and County of San Francisco; Commissioned by the San Francisco Arts Commission for the Sunnyside Playground,Solar Sight,33 1/2 x 66 x 1/4 in.,Painted stainless steel,Painted stainless steel,Sunnyside Playground,Public Display,Courtyard Ramp,"Foerster St and Mangels Ave, San Francisco, CA 94127",,District 7,Automation,1,intersection,37.733069,-122.448872,POINT (-122.448872 37.733069),95,9,8,41
1923,1923.2.1-2,"Walters, Edgar",Collection of the City and County of San Francisco; Commissioned by the architect Lewis Hobart upon construction of the Steinhart Aquarium in 1923,Ignatz and Sigmund Steinhart (1840-1917),24 x 24 x 1 1/2 in.,Bronze,Bronze,California Academy of Sciences,Public Display,Aquarium Landing,55 Music Concourse Dr.,,District 1,Department Data,,,37.7699161,-122.4661846,POINT (-122.4661846 37.7699161),9,8,4,12
2009,2010.1,"Telcocci, Gina",Collection of the City and County of San Francisco; Commissioned by the San Francisco Arts Commission for the San Francisco Public Library Potrero Branch,here and past here,192 x 155 x 148 in.,"Willow, tule reed, sisal rope, balsa wood, woven copper wire, steel","Willow, tule reed, sisal rope, balsa wood, woven copper wire, steel",Potrero Library,Public Display,Interior Staircase,"1616 20th St, San Francisco, CA 94107",,District 10,Automation,1,parcel,37.760136,-122.397664,POINT (-122.397664 37.760136),54,2,9,26
